"year","doy","hour","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2002,225,8,372.324,145.67,182.565,36.145,23.55,0.83375,5.815,0,14.3599609222781
2002,225,9,500.135,191.795,240.645,45.635,23.775,0.8228,5.96,0,14.3599608571609
2002,225,10,279.358,105.085,130.24,25.815,21.585,0.91295,5.9,0,14.3599608721043
2002,225,11,982.767,378.085,485.13,88.425,22.92,0.85325,6.285,0,14.3599609011783
2002,225,12,1133.854,441.85,560.61,100.265,24.665,0.77385,6.58,0,14.3599609853249
2002,225,13,989.161,397.65,502.045,92.98,26.31,0.70055,7.025,0,14.3599612517899
2002,225,14,934.26,370.24,463.825,85.645,26.51,0.6769,7.73,0,14.359960907607
2002,225,15,468.257,185.365,232.19,45.65,26.105,0.6787,7.035,0,14.3599609443032
2002,225,16,140.898,55.2,65.545,13.675,25.09,0.7318,5.7,0,14.3599609548508
2002,225,17,202.699,79.96,97.185,19.635,24.905,0.7516,4.745,0,14.3599608865206
2002,225,18,46.368,18.635,19.16,4.69,24.345,0.7551,4.615,0,14.3599232674602
2002,225,19,0.391,0.045,0,0.075,23.365,0.79875,3.16,0,14.3321696088866
2002,225,20,0.46,0,0,0.095,22.45,0.8554,2.77,0,14.3340472932676
2002,225,21,0.506,0,0,0.145,20.77,0.921,1.705,0,14.334259091425
2002,225,22,0.92,0,0,0,20.44,0.9431,2.39,0,14.3344390364488
2002,225,23,0.92,0,0,0,20.935,0.94525,2.99,0,14.3346581650229
2002,226,0,0.943,0,0,0,20.935,0.9571,3.6,0.211666666666667,14.3348908005649
2002,226,1,1.265,0,0,0,21.145,0.95525,4.02,0.211666666666667,14.3351312050233
2002,226,2,1.38,0,0,0.06,20.915,0.95175,4.19,0.211666666666667,14.3353689239808
2002,226,3,1.38,0,0,0.045,20.46,0.95555,3.02,0.211666666666667,14.3355735247901
2002,226,4,1.426,0.15,0,0,19.95,0.9639,1.81,0.211666666666667,14.3357256883276
2002,226,5,14.628,6.27,4.065,1.71,19.82,0.97155,1.99,0.211666666666667,14.3363092243903
2002,226,6,52.647,20.94,21.645,4.745,20.075,0.96635,1.16,0.211666666666667,14.2546449729324
2002,226,7,128.432,49.88,58.36,11.155,20.26,0.9605,1.625,0.211666666666667,14.24239198696
2002,226,8,102.534,37.265,40.385,7.335,20.33,0.95235,1.625,0.211666666666667,14.242194574025
2002,226,9,363.86,137.75,168.315,28.915,20.515,0.95675,2.445,0.211666666666667,14.2421919693777
2002,226,10,427.432,167.58,203.305,36.155,21.57,0.8578,1.215,0.211666666666667,14.2421919599202
2002,226,11,450.662,181.365,220.515,38.945,21.985,0.8264,1.63,0.211666666666667,14.2421919266504
2002,226,12,263.143,98.845,118.81,21.095,21.41,0.8655,1.85,0.211666666666667,14.2421919454768
2002,226,13,513.774,200.79,251.445,43.25,20.745,0.9402,1.945,0.211666666666667,14.242191985814
2002,226,14,768.2,318.225,390.005,68.23,22.24,0.8787,1.695,0.211666666666667,14.2421920893733
2002,226,15,463.657,186.745,231.485,42.67,21.805,0.87415,3.585,0.211666666666667,14.2421920192383
2002,226,16,600.553,242.05,297.765,58.785,21.67,0.86395,3.26,0.211666666666667,14.2421919494464
2002,226,17,294.952,117.485,142.015,29.825,22.08,0.8504,1.3,0.211666666666667,14.2421919487932
2002,226,18,88.941,36.16,38.06,11.215,22.06,0.84815,0.83,0.211666666666667,14.2421919101905
2002,226,19,1.173,0.67,0.045,0.125,20.8,0.88825,1.42,0.211666666666667,14.2359590825667
2002,226,20,0.529,0,0,0,19.61,0.9449,1.995,0.211666666666667,14.2425933662032
2002,226,21,0.851,0,0,0.045,19.255,0.96295,1.925,0.211666666666667,14.2430330639484
2002,226,22,0.92,0,0,0.03,19.04,0.9782,2.195,0.211666666666667,14.2432260602739
2002,226,23,0.92,0,0,0.015,18.865,0.9832,2.53,0.211666666666667,14.243444631459
2002,227,0,0.92,0,0,0.035,18.57,0.9897,2.69,0.613833333333333,14.24367662626
2002,227,1,0.92,0,0,0,18.34,0.9891,2.545,0.613833333333333,14.2439062699811
2002,227,2,0.943,0,0,0.06,18.61,0.9822,2.515,0.613833333333333,14.2441182628856
2002,227,3,0.92,0,0,0.09,18.34,0.97665,2.115,0.613833333333333,14.2442976775961
2002,227,4,1.288,0.285,0,0.005,18.435,0.97615,1.7,0.613833333333333,14.2444377157764
2002,227,5,38.249,15.3,13.395,2.63,19.12,0.97595,2.91,0.613833333333333,14.2656493120493
2002,227,6,259.555,98.585,116.31,22.225,20.17,0.9603,3.475,0.613833333333333,14.244599854788
2002,227,7,582.659,228.265,279.88,51.39,21.845,0.93105,4.17,0.613833333333333,14.2439648693631
2002,227,8,854.703,342.425,426.42,76.665,23.705,0.8637,5.16,0.613833333333333,14.2439545193636
2002,227,9,934.973,378.265,474.59,84.21,24.86,0.82145,5.705,0.613833333333333,14.2439546047763
2002,227,10,1311.253,533.83,666.57,113.895,25.86,0.7671,6.48,0.613833333333333,14.2439543836239
2002,227,11,921.15,374.03,466.69,82.225,26.165,0.78325,5.325,0.613833333333333,14.2439544092253
2002,227,12,816.339,327.86,410.48,68.12,24.525,0.88565,5.095,0.613833333333333,14.2439544763783
2002,227,13,1530.857,624.27,770.425,127.92,27.245,0.7787,7.21,0.613833333333333,14.2439546845412
2002,227,14,1279.789,518.475,644.615,117.11,28.29,0.71665,7.525,0.613833333333333,14.2439544461931
2002,227,15,814.315,325,401.95,78.265,28.525,0.70045,6.955,0.613833333333333,14.2439545172331
2002,227,16,672.152,265.96,327.66,69.325,28.725,0.68765,7.21,0.613833333333333,14.2439544249078
2002,227,17,319.953,125.6,151.49,35.905,27.955,0.7126,6.55,0.613833333333333,14.2439544003022
2002,227,18,84.18,33.01,34.825,10.735,26.87,0.74375,5.7,0.613833333333333,14.2439544075482
2002,227,19,0.69,0.17,0,0.22,25.32,0.8118,4.115,0.613833333333333,14.234148722471
2002,227,20,0.46,0,0,0.155,23.67,0.8884,3.435,0.613833333333333,14.2396990405409
2002,227,21,0.782,0,0,0,23.255,0.89875,4.165,0.613833333333333,14.2401018175571
2002,227,22,0.92,0,0,0,23.36,0.89925,4.99,0.613833333333333,14.2402913344855
2002,227,23,0.92,0,0,0,23.515,0.90375,5.905,0.613833333333333,14.2405096341039
2002,228,0,0.989,0,0,0,23.25,0.92845,5.375,0.941916666666667,14.2407437192008
2002,228,1,1.357,0,0,0,23.15,0.9399,5.035,0.941916666666667,14.2409911362702
2002,228,2,1.38,0,0,0,23.31,0.93695,4.96,0.941916666666667,14.2412365861353
2002,228,3,1.288,0,0.005,0.81,23.24,0.91025,4.835,0.941916666666667,14.2414437242772
2002,228,4,1.265,0.01,0.01,2.01,18.445,0.97285,6.055,0.941916666666667,14.2415957353696
2002,228,5,2.277,0.395,0,0.095,19.685,0.9924,4.64,0.941916666666667,14.2416955479359
2002,228,6,10.902,2.66,0.58,0.945,20.66,0.9082,5.98,0.941916666666667,14.2416284075808
2002,228,7,20.539,5.815,2.265,0.93,20.76,0.9295,3.975,0.941916666666667,14.2300310783572
2002,228,8,41.078,13.98,10.855,1.685,21.125,0.9489,4.955,0.941916666666667,13.8926088042579
2002,228,9,291.87,112.08,136.045,22.95,22.395,0.90865,6.37,0.941916666666667,13.8471092920118
2002,228,10,1037.852,391.98,516.47,84.41,23.665,0.90405,5.255,0.941916666666667,13.8465548060726
2002,228,11,1046.868,418.465,526.71,92.415,26.22,0.81725,6.095,0.941916666666667,13.8465485601989
2002,228,12,358.34,136.19,169.2,32.925,26.405,0.8009,6.025,0.941916666666667,13.8465485298074
2002,228,13,180.159,65.775,77.495,15.58,25.32,0.84105,5.435,0.941916666666667,13.8465484926617
2002,228,14,166.589,59.84,70.435,14.085,23.38,0.8672,3.97,0.941916666666667,13.8465485196309
2002,228,15,620.678,243.1,303.935,60.84,23.145,0.8224,3.95,0.941916666666667,13.8465485696384
2002,228,16,763.347,298.855,370.23,78.725,24.77,0.7841,3.14,0.941916666666667,13.8465486372257
2002,228,17,289.455,113.625,139.33,32.6,25.03,0.8055,3.46,0.941916666666667,13.8465485128114
2002,228,18,82.616,31.225,32.895,10.65,24.335,0.85035,2.41,0.941916666666667,13.8465484855166
2002,228,19,3.335,0.165,0,0.11,22.565,0.92465,2.685,0.941916666666667,13.8398076435573
2002,228,20,3.795,0,0,0,22.31,0.93615,2.3,0.941916666666667,13.8465767672354
2002,228,21,4.094,0,0,0,22.03,0.9315,2.825,0.941916666666667,13.8472609821545
2002,228,22,4.14,0,0,0,21.33,0.9377,2.69,0.941916666666667,13.8478048058849
2002,228,23,4.14,0,0,0,21.375,0.92965,3.37,0.941916666666667,13.8484404394384
2002,229,0,4.117,0,0,0,21.345,0.9434,3.39,0,13.8491233669309
2002,229,1,4.186,0,0,0,21.075,0.9569,3.565,0,13.8498112419883
2002,229,2,4.163,0,0,0.025,20.955,0.9623,3.81,0,13.8504607816399
2002,229,3,4.209,0,0,0,20.715,0.97375,3.81,0,13.8510212851293
2002,229,4,4.485,0.16,0,0,20.925,0.98,4.515,0,13.8514711961255
2002,229,5,39.997,14.04,12.365,2.68,21.725,0.962,4.6,0,13.912129210041
2002,229,6,202.101,76.98,90.665,17.045,22.12,0.94895,4.885,0,13.9073679145383
2002,229,7,433.067,169.685,209.615,39.95,22.77,0.9226,5.605,0,13.9069729481874
2002,229,8,666.517,267.225,336.745,65,23.905,0.8819,6.105,0,13.9069656948601
2002,229,9,613.985,242.845,305.65,57.8,24.84,0.8542,5.9,0,13.9069655929928
2002,229,10,317.239,122.25,151.4,29.495,25.105,0.8583,5.18,0,13.9069656490341
2002,229,11,571.113,227.225,285.995,55.515,25.83,0.8352,6.4,0,13.9069658408006
2002,229,12,1191.929,480.695,610.57,114.03,27.08,0.78915,7.5,0,13.9069657728933
2002,229,13,1229.58,491.76,621.105,115.335,28.055,0.7454,7.88,0,13.9069656159582
2002,229,14,1114.971,447.93,567.295,110.05,28.685,0.7276,7.625,0,13.906965640509
2002,229,15,909.052,360.3,454.405,93.19,29.265,0.7045,7.58,0,13.9069656931097
2002,229,16,567.41,228.97,288.805,67.56,29.22,0.7072,5.925,0,13.9069657646478
2002,229,17,307.74,119.77,147.235,38.86,28.535,0.73535,4.85,0,13.9069656199634
2002,229,18,57.638,23.11,25.09,7.645,27.165,0.7914,3.505,0,13.9069651785991
2002,229,19,0.828,0.1,0,0.035,25.445,0.8626,2.855,0,13.8850323159471
2002,229,20,0.897,0,0,0.015,24.365,0.8687,3.395,0,13.8880364094936
2002,229,21,0.92,0,0,0.035,23.19,0.882,3.16,0,13.8883152837887
2002,229,22,0.92,0,0,0.04,22.185,0.8797,2.91,0,13.8885043687907
2002,229,23,1.288,0,0,0.01,21.19,0.929,2.455,0,13.8887341942139
2002,230,0,1.38,0,0,0,21.535,0.90255,2.655,0.03175,13.889001798547
2002,230,1,1.288,0,0,0.02,20.8,0.88,2.775,0.03175,13.8892717680781
2002,230,2,1.081,0,0,0,20.155,0.89445,1.645,0.03175,13.8895129961087
2002,230,3,0.966,0,0,0,19.76,0.85235,2.32,0.03175,13.8897090546594
2002,230,4,0.989,0.095,0,0.005,19.15,0.8655,2.565,0.03175,13.8898565224499
2002,230,5,47.449,20.42,22.43,5.315,18.975,0.8733,2.45,0.03175,13.9437254090911
2002,230,6,112.148,45.09,53.45,11.145,18.82,0.84,3.22,0.03175,13.9398690426663
2002,230,7,84.893,32.77,37.11,7.775,18.35,0.8047,2.33,0.03175,13.9396182499121
2002,230,8,151.662,59.775,69.38,13.395,17.48,0.86215,0.97,0.03175,13.9396137233525
2002,230,9,347.944,143.325,174.645,33.02,18.29,0.8375,1.16,0.03175,13.9396139494152
2002,230,10,869.768,354.935,441.38,77.89,19.795,0.7676,1.41,0.03175,13.9396136606928
2002,230,11,1421.906,581.925,728.04,122.985,21.93,0.68205,1.085,0.03175,13.9396136965489
2002,230,12,1514.205,617.205,772.735,130.895,23.13,0.6671,1.445,0.03175,13.9396138069935
2002,230,13,1479.268,603.035,749.815,129.045,24.345,0.65125,1.48,0.03175,13.9396141756409
2002,230,14,1306.354,533.825,656.085,116.325,25.745,0.63695,0.835,0.03175,13.9396136912081
2002,230,15,990.15,394.71,489.065,96.195,25.265,0.6691,2.12,0.03175,13.9396137258643
2002,230,16,640.458,250.01,309.665,68.99,24.85,0.7042,3.16,0.03175,13.9396137701379
2002,230,17,230.506,89.635,107.695,24.07,24.065,0.77355,2.75,0.03175,13.9396136785612
2002,230,18,38.939,15.8,14.995,3.985,23.165,0.8347,3.025,0.03175,13.9392402319904
2002,230,19,0.529,0.09,0,0.04,22.44,0.8785,3.405,0.03175,13.8959824085357
2002,230,20,0.644,0,0,0.015,21.44,0.9238,2.715,0.03175,13.897218287861
2002,230,21,0.989,0,0,0,20.87,0.9418,2.77,0.03175,13.8974078414696
2002,230,22,1.38,0,0,0,21.115,0.9441,3.77,0.03175,13.8976131062147
2002,230,23,1.38,0,0,0,21.53,0.93555,4.76,0.03175,13.8978678820708
2002,231,0,1.311,0,0,0.005,21.765,0.90795,6.39,3.07975,13.8981395977229
2002,231,1,0.92,0,0,0,22.025,0.856,5.41,3.07975,13.8983924501482
2002,231,2,0.92,0,0,0,22.42,0.86495,4.525,3.07975,13.898611385437
2002,231,3,0.92,0,0,0.02,22.65,0.9026,3.43,3.07975,13.8987982131073
2002,231,4,1.38,0.005,0,1.285,20.18,0.9427,6.32,3.07975,13.8989490865038
2002,231,5,3.289,0.23,0,0,18.905,0.98645,4.14,3.07975,13.8990757850453
2002,231,6,7.774,1.515,0,0.03,18.845,0.9879,3.52,3.07975,13.8991318300879
2002,231,7,18.009,4.295,1.13,0.27,18.85,0.9789,7.64,3.07975,13.8948277912862
2002,231,8,32.361,8.985,6.57,1.005,19.18,0.97325,5.65,3.07975,13.6419096948514
2002,231,9,248.607,95.14,117.505,21.725,19.27,0.95665,7.1,3.07975,13.4889561764639
2002,231,10,696.992,272.9,348.4,65.445,20.645,0.90275,5.25,3.07975,13.4870605760141
2002,231,11,1057.678,423.955,540.315,96.5,21.665,0.87355,5.985,3.07975,13.4870387266885
2002,231,12,1414.569,569.4,726.195,133,23.405,0.80815,5.72,3.07975,13.4870385717598
2002,231,13,663.297,266.87,343.695,70.775,23.815,0.79885,6.03,3.07975,13.4870386073457
2002,231,14,330.809,130.255,165.31,34.68,22.995,0.83615,6.02,3.07975,13.4870384994277
2002,231,15,286.833,111.865,141.56,29.605,21.48,0.89385,5.67,3.07975,13.4870385151405
2002,231,16,504.114,198.65,251.875,56.11,21.29,0.8778,5.94,3.07975,13.4870385341718
2002,231,17,101.844,40.075,47.96,11.005,20.21,0.90415,5.155,3.07975,13.4870385332373
2002,231,18,19.389,7.65,5.785,2.11,19.285,0.90715,4.55,3.07975,13.44059227944
2002,231,19,0.989,0,0,0.18,18.37,0.9289,3.32,3.07975,13.4052860814593
2002,231,20,1.127,0,0,0.03,17.865,0.91665,2.325,3.07975,13.4056601376823
2002,231,21,1.357,0,0,0.02,16.905,0.9522,2.525,3.07975,13.4058259184455
2002,231,22,1.426,0,0,0,17.05,0.9291,1.785,3.07975,13.4060432553231
2002,231,23,1.38,0,0,0.01,16.53,0.9321,1.98,3.07975,13.4063007606322
2002,232,0,1.403,0,0,0.01,15.34,0.97485,2.47,0,13.406578069758
2002,232,1,1.84,0,0,0.005,15.08,0.98445,1.71,0,13.4068766134891
2002,232,2,1.84,0,0,0.075,14.675,0.98945,2.265,0,13.407180986504
2002,232,3,2.116,0,0,0.005,15.015,0.9908,2.4,0,13.4074554909284
2002,232,4,2.507,0.15,0,0.055,15.14,0.9859,1.845,0,13.4076917792129
2002,232,5,27.738,11.3,9.895,3.05,15.745,0.941,2.795,0,13.433011370254
2002,232,6,197.869,77.41,93.85,19.01,16.51,0.9044,4.29,0,13.4487040246932
2002,232,7,479.711,191.17,240.235,48,17.66,0.88755,4.01,0,13.4478468151026
2002,232,8,758.586,302.43,387.37,76.65,19.13,0.8329,5.21,0,13.4478284354651
2002,232,9,990.817,394.91,507.835,97.89,20.615,0.7634,5.465,0,13.4478281978262
2002,232,10,1498.473,605.495,767.93,137.455,22.2,0.7013,4.15,0,13.4478283737137
2002,232,11,1555.605,629.39,799.135,140.835,23.465,0.67955,3.36,0,13.4478283823525
2002,232,12,1723.39,698.08,883.24,156.885,24.3,0.6615,3.63,0,13.4478281755092
2002,232,13,1069.546,422.6,543.475,102.87,24.555,0.6708,3.42,0,13.4478281940447
2002,232,14,1064.486,420.515,534.995,104.225,24.68,0.67505,4.48,0,13.4478282375192
2002,232,15,759.805,300.01,378.07,76.24,24.73,0.69575,4.475,0,13.4478283469721
2002,232,16,422.165,166.095,205.795,43.35,24.54,0.7264,3.88,0,13.4478282201577
2002,232,17,278.369,110.2,134.27,32.28,24.12,0.7682,2.41,0,13.4478281958708
2002,232,18,56.373,22.545,23.665,7.13,22.575,0.7889,2.325,0,13.4478273547942
2002,232,19,0.483,0.065,0,0.01,20.865,0.85155,2.41,0,13.4391809121871
2002,232,20,0.805,0,0,0,20.205,0.87455,2.995,0,13.4435048215694
2002,232,21,0.92,0,0,0,19.64,0.8941,2.89,0,13.44378510373
2002,232,22,1.334,0,0,0,19.355,0.9005,2.895,0,13.4439854787033
2002,232,23,1.38,0,0,0,19.415,0.8977,2.7,0,13.4442376582571
2002,233,0,1.38,0,0,0,19.38,0.90855,2.855,0,13.4445137902819
2002,233,1,1.748,0,0,0,19.31,0.92065,3.02,0,13.4448057026348
2002,233,2,1.84,0,0,0,19.29,0.92855,2.845,0,13.4451034369027
2002,233,3,1.886,0,0,0,19.235,0.93405,2.6,0,13.4453684620881
2002,233,4,2.346,0.11,0,0.01,18.565,0.9558,3.085,0,13.4455874829274
2002,233,5,50.807,17.805,16.795,4.59,18.36,0.96405,3.45,0,13.5304945541944
2002,233,6,323.035,124.535,150.21,35.78,19.9,0.9241,4.01,0,13.5316848882471
2002,233,7,727.743,285.71,359.085,77.13,22.06,0.8673,4.48,0,13.5315319742888
2002,233,8,751.709,297.925,377.315,74.755,23.88,0.83125,4.99,0,13.5315288520128
2002,233,9,985.803,395.485,504.53,98.07,25.485,0.8007,4.92,0,13.5315287895944
2002,233,10,1534.261,620.26,779.005,139,27.53,0.75615,4.73,0,13.5315288066241
2002,233,11,1327.928,538.01,684.185,128.68,28.785,0.74705,5.17,0,13.5315288436372
2002,233,12,1065.521,429.125,546.25,105.38,29.31,0.7444,5.57,0,13.5315289613925
2002,233,13,1257.502,502.84,637.525,121.605,29.82,0.72285,5.745,0,13.5315293654309
2002,233,14,1069.845,424.59,537.935,106.11,30.26,0.70515,5.52,0,13.5315288364263
2002,233,15,978.328,384.33,483.045,101.03,30.535,0.7005,5.295,0,13.5315288737678
2002,233,16,652.855,253.5,316.125,74.69,30.35,0.7052,5.765,0,13.5315289358949
2002,233,17,264.5,101.185,121.33,33.585,29.62,0.7281,5.045,0,13.5315288268303
2002,233,18,21.252,7.445,4.4,1.925,27.68,0.8165,3.365,0,13.5172103966987
2002,233,19,0.506,0.05,0,0,25.94,0.8925,2.905,0,13.4675715475229
2002,233,20,0.897,0,0,0,25.38,0.90945,3.215,0,13.4681097870865
2002,233,21,0.92,0,0,0,24.815,0.90655,2.82,0,13.4682674136554
2002,233,22,0.92,0,0,0,24.255,0.9025,3.58,0,13.4684560903401
2002,233,23,0.943,0,0,0,24.075,0.90225,3.595,0,13.4686768435815
2002,234,0,1.196,0,0,0,23.615,0.9243,3.575,1.60866666666667,13.4689250897527
2002,234,1,1.38,0,0,0,23.7,0.928,3.945,1.60866666666667,13.4691929396902
2002,234,2,1.61,0,0,0,23.675,0.93765,3.58,1.60866666666667,13.4694599149777
2002,234,3,1.886,0,0,0,23.845,0.9358,4.165,1.60866666666667,13.4697094452244
2002,234,4,2.346,0.035,0,0,23.87,0.94025,3.925,1.60866666666667,13.4699248112162
2002,234,5,38.456,14.985,14.215,3.425,23.69,0.9442,3.89,1.60866666666667,13.5360462147601
2002,234,6,243.179,94.15,112.72,24.505,24.24,0.9249,4.915,1.60866666666667,13.5378015298956
2002,234,7,554.553,213.815,267.715,56.235,25.33,0.8829,5.855,1.60866666666667,13.537396364404
2002,234,8,956.869,374.52,473.21,92.2,26.725,0.83125,5.81,1.60866666666667,13.5373882565545
2002,234,9,1299.27,515.67,650.615,120.095,28.5,0.7555,6.235,1.60866666666667,13.5373881482959
2002,234,10,1564.874,628,793.705,141.74,29.085,0.7261,6.56,1.60866666666667,13.5373882403126
2002,234,11,1546.152,622.86,788.03,141.04,29.565,0.70305,5.52,1.60866666666667,13.5373885845389
2002,234,12,1611.035,652.855,824.465,150.075,30.215,0.67265,4.43,1.60866666666667,13.5373881911628
2002,234,13,1293.244,512.795,653.035,124.855,30.385,0.6791,6.115,1.60866666666667,13.5373883085568
2002,234,14,945.967,373.045,473.405,93.155,30.765,0.68345,4.975,1.60866666666667,13.5373886706135
2002,234,15,1053.745,406.965,512.115,106.18,30.98,0.6787,5.135,1.60866666666667,13.5373881720624
2002,234,16,527.666,204.03,254.46,56.475,30.42,0.7209,4.17,1.60866666666667,13.5373881882713
2002,234,17,173.144,66.995,79.935,17.25,29.45,0.7696,2.42,1.60866666666667,13.5373881704453
2002,234,18,15.295,6.085,3.885,0.775,28.48,0.8185,1.475,1.60866666666667,13.5058258925504
2002,234,19,0.46,0,0,0.66,25.46,0.8605,3.765,1.60866666666667,13.4699826518685
2002,234,20,0.782,0,0,0.525,23.73,0.92175,4.895,1.60866666666667,13.4704238086825
2002,234,21,0.644,0,0,0.27,22.475,0.94405,3.815,1.60866666666667,13.4705707863787
2002,234,22,0.115,0,0,0.05,22.53,0.9566,1.74,1.60866666666667,13.4707316528237
2002,234,23,0.322,0,0,0.18,22.275,0.9733,4.22,1.60866666666667,13.4709062922766
2002,235,0,0.552,0,0,0.01,22.145,0.962,4.92,1.5875,13.4711071503415
2002,235,1,0.92,0,0,0.01,21.995,0.9645,1.96,1.5875,13.4713284431488
2002,235,2,1.104,0,0,0,21.815,0.95885,1.475,1.5875,13.4715552009585
2002,235,3,1.311,0,0,0.05,22.385,0.9252,1.77,1.5875,13.4717628055786
2002,235,4,1.472,0,0,0.25,21.765,0.92835,4.84,1.5875,13.4719316770775
2002,235,5,9.637,3.9,1.325,1.31,20.815,0.9572,2.13,1.5875,13.4722899494351
2002,235,6,33.488,12.38,9.895,2.89,20.935,0.9701,1.355,1.5875,13.4548589554105
2002,235,7,121.578,46.07,52.605,10.225,21.17,0.9768,2.61,1.5875,13.4017311491187
2002,235,8,87.837,30.355,33.165,6.045,21.095,0.97535,2.99,1.5875,13.400590714673
2002,235,9,586.454,228.36,293.6,54.775,22.42,0.93155,6.38,1.5875,13.4005738387898
2002,235,10,728.479,285.99,363.55,70.67,23.76,0.87025,6.425,1.5875,13.4005736836036
2002,235,11,795.823,309.455,395.14,77.505,25.425,0.79935,4.735,1.5875,13.4005739108901
2002,235,12,276.782,103.71,128.65,27.065,25.575,0.7535,4.75,1.5875,13.4005737493119
2002,235,13,231.403,85.96,105.685,21.425,24.395,0.77965,4.115,1.5875,13.400573719073
2002,235,14,403.742,154.865,197.125,41.695,24.08,0.8586,4.865,1.5875,13.4005736472342
2002,235,15,728.801,281.475,359.485,75.305,24.25,0.844,3.89,1.5875,13.4005736604809
2002,235,16,674.59,257.37,324.625,73.215,25.075,0.7849,4.07,1.5875,13.4005736775598
2002,235,17,256.059,97.645,119.43,28.08,24.81,0.80095,2.615,1.5875,13.4005736704899
2002,235,18,41.055,17.28,17.295,5.405,24.055,0.84895,1.085,1.5875,13.4004440525214
2002,235,19,0.713,0.03,0,0.065,22.815,0.9074,2.435,1.5875,13.3824607109899
2002,235,20,0.92,0,0,0,21.645,0.9478,2.225,1.5875,13.3848042371686
2002,235,21,1.357,0,0,0,21.375,0.95605,1.915,1.5875,13.3850254316361
2002,235,22,1.84,0,0,0.005,21.48,0.95225,2.87,1.5875,13.3852607041669
2002,235,23,2.001,0,0,0.005,20.97,0.9652,2.4,1.5875,13.3855666061829
2002,236,0,2.3,0,0,0,21.035,0.9714,1.85,0.28575,13.3859214435602
2002,236,1,2.323,0,0,0,20.835,0.9762,1.665,0.28575,13.3862994376797
2002,236,2,2.76,0,0,0.015,21.31,0.96885,2.56,0.28575,13.3866768032359
2002,236,3,2.829,0,0,0.02,21.665,0.9635,2.79,0.28575,13.3870330356441
2002,236,4,2.806,0.1,0,0,21.43,0.97615,1.77,0.28575,13.387311108483
2002,236,5,29.279,10.865,8.61,2.29,20.81,0.98765,1.845,0.28575,13.4188055874955
2002,236,6,222.111,85.115,104.2,21.545,20.8,0.9918,2.36,0.28575,13.4282491572128
2002,236,7,554.622,218.91,271.185,55.735,21.585,0.97465,1.45,0.28575,13.4274239473313
2002,236,8,917.7,368.1,462.9,90.18,23.29,0.88735,1.755,0.28575,13.4274068783656
2002,236,9,1249.429,502.085,635.04,119.105,24.605,0.8124,2.125,0.28575,13.4274066595386
2002,236,10,1447.367,584.18,740.285,135.145,25.765,0.76105,2.45,0.28575,13.4274068100964
2002,236,11,1723.712,696.86,880.25,157.14,26.705,0.7031,2.57,0.28575,13.4274074035605
2002,236,12,1329.837,531.725,672.22,122.72,27.2,0.684,2.705,0.28575,13.4274066617412
2002,236,13,978.236,391.74,498.405,96.705,27.59,0.66575,3.105,0.28575,13.4274067187948
2002,236,14,241.914,92.99,119.02,27.245,22.585,0.91255,3.51,0.28575,13.4274068879161
2002,236,15,787.474,310.78,389.425,78.405,25.315,0.8329,2.23,0.28575,13.4274067008844
2002,236,16,332.442,127.645,156.975,31.885,26.05,0.7801,3.48,0.28575,13.4274067583208
2002,236,17,279.22,108.38,134.305,33.48,25.9,0.77795,3.47,0.28575,13.4274066603018
2002,236,18,40.48,16.965,17.675,5.465,24.67,0.8434,1.885,0.28575,13.4272676774684
2002,236,19,0.92,0.005,0,0.01,23.485,0.88705,2.135,0.28575,13.4100553880406
2002,236,20,1.127,0,0,0,22.75,0.90925,2.055,0.28575,13.4123624870587
2002,236,21,1.311,0,0,0,22,0.93765,1.815,0.28575,13.4125875520536
2002,236,22,1.38,0,0,0.01,21.31,0.95785,2.13,0.28575,13.4128065475329
2002,236,23,1.38,0,0,0.025,20.905,0.9609,1.375,0.28575,13.4130644360901
2002,237,0,1.38,0,0,0.01,20.43,0.9712,1.595,0,13.4133411893428
2002,237,1,1.38,0,0,0.08,19.925,0.98055,2.135,0,13.4136187585439
2002,237,2,1.426,0,0,0.03,19.215,0.9897,1.5,0,13.4138790761961
2002,237,3,1.403,0,0,0.01,18.805,0.9918,1.86,0,13.4141041829293
2002,237,4,1.518,0.06,0,0.015,18.49,0.99205,1.005,0,13.4142791647902
2002,237,5,33.212,13.38,14.255,4.255,18.36,0.9922,1.235,0,13.4613809658539
2002,237,6,270.319,106.785,129.765,28.18,19.465,0.97905,0.425,0,13.4657182744307
2002,237,7,632.155,249.25,309.155,65.49,22.445,0.83915,0.67,0,13.4650738751118
2002,237,8,974.625,393.215,495.07,94.985,24.355,0.71655,0.78,0,13.4650608537447
2002,237,9,1396.192,565.12,715.665,133.145,25.425,0.6495,1.44,0,13.4650607327998
2002,237,10,1283.193,518.24,659.46,119.165,25.68,0.676,1.575,0,13.4650609094681
2002,237,11,1719.756,708.205,892.945,158.405,26.105,0.62925,1.815,0,13.4650606794423
2002,237,12,1789.216,733.775,928.165,167.83,26.855,0.6062,2.01,0,13.4650607132387
2002,237,13,1545.301,630.04,798.815,152.095,27.405,0.58085,2.035,0,13.4650608118396
2002,237,14,1417.329,565.84,716.63,142.18,27.545,0.55615,2.735,0,13.4650611144105
2002,237,15,1129.691,445.345,565.77,120.97,27.565,0.57975,2.965,0,13.4650607037122
