"","year","doy","hour","SolarR","Temp","RH","WS","precip"
"2865",2003,144,20,0.47,10.98,0.5468,0.568,0
"2866",2003,144,21,0,9.46,0.5484,0.683,0
"2867",2003,144,22,0,8.425,0.5499,0.9,0
"2868",2003,144,23,0,6.96,0.5514,0.294,0
"2869",2003,145,0,0,6.42,0.5519,0.155,0
"2870",2003,145,1,0,4.93,0.5535,0.123,0
"2871",2003,145,2,0,4.915,0.555,0.283,0
"2872",2003,145,3,1.39,4.34,0.556,0.074,0
"2873",2003,145,4,24.45,5.22,0.555,0.166,0
"2874",2003,145,5,107.5,7.485,0.5519,0.413,0
"2875",2003,145,6,216.39,9.855,0.5484,0.819,0
"2876",2003,145,7,350.74,12.44,0.5463,0.783,0
"2877",2003,145,8,508.01,14.39,0.5437,1.132,0
"2878",2003,145,9,504.31,15.33,0.5427,1.521,0
"2879",2003,145,10,467.31,16.14,0.5422,1.809,0
"2880",2003,145,11,333.06,16.515,0.5412,1.781,0
"2881",2003,145,12,324.35,16.63,0.5407,1.37,0
"2882",2003,145,13,547.31,17.76,0.5391,1.56,0
"2883",2003,145,14,242.6,17.335,0.5396,1.049,0
"2884",2003,145,15,260.1,18.045,0.5402,0.572,0
"2885",2003,145,16,208.71,18.3,0.5391,1.109,0
"2886",2003,145,17,132.22,17.82,0.5402,0.862,0
"2887",2003,145,18,122.04,16.98,0.5407,1.932,0
"2888",2003,145,19,24.54,15.41,0.5417,1.443,0
"2889",2003,145,20,0.47,12.805,0.5432,0.1,0
"2890",2003,145,21,0,9.81,0.5453,0.021,0
"2891",2003,145,22,0,7.95,0.5478,0,0
"2892",2003,145,23,0,7.33,0.5489,0.011,0
"2893",2003,146,0,0,7.26,0.5494,0.249,0
"2894",2003,146,1,0,7.455,0.5494,0.109,0
"2895",2003,146,2,0,7.905,0.5489,0.319,0
"2896",2003,146,3,0.74,8.395,0.5489,0.306,0
"2897",2003,146,4,10.84,8.845,0.5489,0.123,0
"2898",2003,146,5,61.85,9.96,0.5473,0.102,0
"2899",2003,146,6,215.93,11.875,0.5448,1.345,0
"2900",2003,146,7,390.31,14.53,0.5417,1.198,0
"2901",2003,146,8,520.61,16.28,0.5386,1.402,0
"2902",2003,146,9,647.31,17.4,0.5376,1.457,0
"2903",2003,146,10,538.41,17.805,0.5371,1.749,0
"2904",2003,146,11,515.51,18.02,0.5366,1.917,0
"2905",2003,146,12,463.61,18.7,0.5356,1.93,0
"2906",2003,146,13,519.21,18.74,0.5361,2.168,0
"2907",2003,146,14,280.65,18.465,0.5361,2.06,0
"2908",2003,146,15,139.35,18.145,0.5366,1.385,0
"2909",2003,146,16,168.43,18.04,0.5361,1.681,0
"2910",2003,146,17,105.93,17.6,0.5361,1.462,0
"2911",2003,146,18,43.06,17.03,0.5366,1.066,0
"2912",2003,146,19,8.34,16.295,0.5371,0.506,0
"2913",2003,146,20,0.19,15.485,0.5376,0.443,0
"2914",2003,146,21,0,14.9,0.5381,0.245,0
"2915",2003,146,22,0,14.37,0.5391,0.038,0
"2916",2003,146,23,0,14.055,0.5396,0.251,0
"2917",2003,147,0,0,12.57,0.5417,0.304,0
"2918",2003,147,1,0,11.5,0.5422,0.434,0
"2919",2003,147,2,0,10.26,0.5432,0.274,0
"2920",2003,147,3,1.58,10.01,0.5437,0.617,0
"2921",2003,147,4,24.82,10.11,0.5432,0.619,0
"2922",2003,147,5,111.76,11.585,0.5432,0.709,0
"2923",2003,147,6,244.17,14.345,0.5402,0.73,0
"2924",2003,147,7,366.39,17.17,0.5361,1.013,0
"2925",2003,147,8,495.51,18.515,0.5345,1.191,0
"2926",2003,147,9,608.01,19.35,0.5325,1.287,0
"2927",2003,147,10,417.71,20.065,0.5315,0.996,0
"2928",2003,147,11,557.71,20.245,0.5309,1.136,0
"2929",2003,147,12,441.41,20.59,0.5309,1.172,0
"2930",2003,147,13,249.17,20.585,0.5299,1.126,0
"2931",2003,147,14,479.91,21.465,0.5299,1.236,0
"2932",2003,147,15,253.71,21.265,0.5289,1.326,0
"2933",2003,147,16,289.72,21.41,0.5294,1.1,0
"2934",2003,147,17,121.76,20.205,0.5299,1.196,0
"2935",2003,147,18,74.63,18.965,0.5304,0.889,0
"2936",2003,147,19,19.72,16.62,0.5294,0.355,0
"2937",2003,147,20,0.47,13.425,0.5335,0.215,0
"2938",2003,147,21,0,11.33,0.5371,0.017,0
"2939",2003,147,22,0,10.13,0.5386,0,0
"2940",2003,147,23,0,9.22,0.5396,0,0
"2941",2003,148,0,0,8.345,0.5407,0,0
"2942",2003,148,1,0,7.395,0.5422,0.077,0
"2943",2003,148,2,0,6.555,0.5422,0.036,0
"2944",2003,148,3,2.87,6.225,0.5432,0.06,0
"2945",2003,148,4,30.19,6.915,0.5427,0.06,0
"2946",2003,148,5,107.5,9.59,0.5396,0.157,0
"2947",2003,148,6,221.95,12.395,0.5381,0.796,0
"2948",2003,148,7,326.95,15.615,0.534,0.8,0
"2949",2003,148,8,456.91,18.165,0.5299,1.134,0
"2950",2003,148,9,545.11,20.28,0.5279,1.394,0
"2951",2003,148,10,585.81,22.075,0.5258,1.296,0
"2952",2003,148,11,622.91,23.025,0.5238,1.623,0
"2953",2003,148,12,554.01,23.06,0.5233,1.885,0
"2954",2003,148,13,614.01,23.47,0.5212,2.098,0
"2955",2003,148,14,465.11,23.025,0.5212,1.96,0
"2956",2003,148,15,428.81,23.125,0.5202,2.019,0
"2957",2003,148,16,329.54,22.64,0.5192,1.73,0
"2958",2003,148,17,186.95,21.68,0.5197,1.738,0
"2959",2003,148,18,71.67,19.98,0.5212,0.906,0
"2960",2003,148,19,11.67,17.445,0.5207,0.457,0
"2961",2003,148,20,0.56,15.165,0.5228,0.402,0
"2962",2003,148,21,0.1,12.87,0.5263,0.149,0
"2963",2003,148,22,0,11.42,0.5284,0.153,0
"2964",2003,148,23,0,9.885,0.5299,0.055,0
"2965",2003,149,0,0,8.715,0.5325,0.079,0
"2966",2003,149,1,0,8.33,0.5335,0.119,0
"2967",2003,149,2,0,7.27,0.5345,0.032,0
"2968",2003,149,3,1.3,6.57,0.5366,0.194,0
"2969",2003,149,4,26.11,6.9,0.5371,0.055,0
"2970",2003,149,5,116.11,10.065,0.534,0.362,0
"2971",2003,149,6,227.5,13.75,0.5304,1.119,0
"2972",2003,149,7,328.43,16.56,0.5263,1.181,0
"2973",2003,149,8,430.31,18.295,0.5243,1.46,0
"2974",2003,149,9,585.11,20.57,0.5212,1.949,0
"2975",2003,149,10,668.81,21.83,0.5197,2.126,0
"2976",2003,149,11,725.81,22.69,0.5161,1.447,0
"2977",2003,149,12,693.21,23.35,0.5151,1.249,0
"2978",2003,149,13,658.41,24.24,0.5125,1.304,0
"2979",2003,149,14,565.81,24.85,0.5105,1.066,0
"2980",2003,149,15,453.21,24.65,0.5089,1.46,0
"2981",2003,149,16,328.06,24.735,0.5069,1.209,0
"2982",2003,149,17,198.8,24.375,0.5059,1.049,0
"2983",2003,149,18,80,21.885,0.5059,1.96,0
"2984",2003,149,19,20.65,19.425,0.5084,1.579,0
"2985",2003,149,20,1.11,16.86,0.511,0.423,0
"2986",2003,149,21,0,14.895,0.514,0.16,0
"2987",2003,149,22,0,13.225,0.5156,0.113,0
"2988",2003,149,23,0,12.395,0.5166,0.047,0
"2989",2003,150,0,0,11.975,0.5176,0.128,0
"2990",2003,150,1,0,11.435,0.5181,0.096,0
"2991",2003,150,2,0.1,11.14,0.5187,0.083,0
"2992",2003,150,3,0.56,12.02,0.5187,0.374,0
"2993",2003,150,4,24.54,12.47,0.5197,0.289,0
"2994",2003,150,5,93.34,14.145,0.5197,0.209,0
"2995",2003,150,6,236.11,16.915,0.5161,0.8,0
"2996",2003,150,7,337.78,19.435,0.51,1.206,0
"2997",2003,150,8,475.51,21.73,0.5079,1.643,0
"2998",2003,150,9,576.91,23.165,0.5064,1.834,0
"2999",2003,150,10,639.91,23.895,0.5053,2.128,0
"3000",2003,150,11,676.91,24.495,0.5038,2.281,0
"3001",2003,150,12,669.51,24.355,0.5028,2.668,0
"3002",2003,150,13,607.31,24.65,0.4997,2.287,0
"3003",2003,150,14,550.31,24.445,0.4992,2.736,0
"3004",2003,150,15,442.91,23.935,0.4992,3.123,0
"3005",2003,150,16,311.95,23.075,0.4992,3.064,0
"3006",2003,150,17,183.15,22.165,0.5002,2.691,0
"3007",2003,150,18,105.1,21.1,0.5002,2.621,0
"3008",2003,150,19,26.67,19.37,0.4997,2.791,0
"3009",2003,150,20,1.3,17.76,0.5007,2.606,0
"3010",2003,150,21,0,16.44,0.5002,2.364,0
"3011",2003,150,22,0,15.82,0.5007,1.453,0
"3012",2003,150,23,0,15.33,0.5023,0.717,0
"3013",2003,151,0,0,14.76,0.5038,0.581,0
"3014",2003,151,1,0,13.73,0.5053,0.502,0
"3015",2003,151,2,0,12.935,0.5064,0.413,0
"3016",2003,151,3,2.13,12.145,0.5074,0.179,0
"3017",2003,151,4,24.17,12.39,0.5074,0.64,0
"3018",2003,151,5,62.22,13.75,0.5079,0.334,0
"3019",2003,151,6,138.06,15.485,0.5059,0.681,0
"3020",2003,151,7,113.34,16.445,0.5043,0.611,0
"3021",2003,151,8,147.22,17.305,0.5033,0.53,0
"3022",2003,151,9,302.6,18.975,0.5018,0.819,0
"3023",2003,151,10,287.6,20.595,0.4997,0.989,0
"3024",2003,151,11,207.78,20.54,0.4992,1.338,0
"3025",2003,151,12,395.51,21.5,0.4982,1.153,0
"3026",2003,151,13,351.85,22.74,0.4966,1.317,0
"3027",2003,151,14,210.74,22.325,0.4961,0.945,0
"3028",2003,151,15,148.15,22.085,0.4946,0.94,0
"3029",2003,151,16,122.78,21.375,0.4941,0.838,0
"3030",2003,151,17,59.72,20.515,0.4936,0.664,0
"3031",2003,151,18,24.63,19.71,0.4946,0.387,0
"3032",2003,151,19,6.02,18.99,0.4941,0.864,0
"3033",2003,151,20,0.28,18.265,0.4951,0.632,0
"3034",2003,151,21,0,17.42,0.4941,0.538,0
"3035",2003,151,22,0,16.43,0.4941,0.402,0
"3036",2003,151,23,0,16.045,0.4982,0.426,0
"3037",2003,152,0,0,16.275,0.4997,0.519,0
"3038",2003,152,1,0,13.1771632937893,0.4992,0.5,0
"3039",2003,152,2,0,16.115,0.5002,0.406,0
"3040",2003,152,3,0.28,14.95,0.5012,1.2,0
"3041",2003,152,4,1.76,12.95,0.5033,0.709,0
"3042",2003,152,5,43.98,13.31,0.5028,0.498,0
"3043",2003,152,6,121.11,14.48,0.5023,0.974,0
"3044",2003,152,7,186.76,15.8,0.5012,1.849,0
"3045",2003,152,8,210.47,16.64,0.4997,1.583,0
"3046",2003,152,9,201.85,17.325,0.4982,1.766,0
"3047",2003,152,10,166.95,17.585,0.4997,1.609,0
"3048",2003,152,11,167.13,17.49,0.5007,1.909,0
"3049",2003,152,12,174.91,17.76,0.4997,1.749,0
"3050",2003,152,13,383.61,18.795,0.4992,1.798,0
"3051",2003,152,14,436.21,19.805,0.4972,1.874,0
"3052",2003,152,15,447.31,20.8,0.4961,1.994,0
"3053",2003,152,16,316.76,21.175,0.4961,1.443,0
"3054",2003,152,17,236.11,21.025,0.4961,2.028,0
"3055",2003,152,18,99.08,20.415,0.4961,0.955,0
"3056",2003,152,19,18.98,18.885,0.4972,0.232,0
"3057",2003,152,20,0.74,16.275,0.4997,0,0
"3058",2003,152,21,0,14.945,0.5012,0.232,0
"3059",2003,152,22,0,15.02,0.5033,0.611,0
"3060",2003,152,23,0,14.025,0.5043,0.568,0
"3061",2003,153,0,0,12.3,0.5074,0.219,0
"3062",2003,153,1,0,11.385,0.5074,0.119,0
"3063",2003,153,2,0,10.725,0.5084,0.298,0
"3064",2003,153,3,3.15,10.275,0.5105,0.338,0
"3065",2003,153,4,21.85,10.76,0.5105,0.487,0
"3066",2003,153,5,77.78,11.76,0.5094,0.487,0
"3067",2003,153,6,151.58,13.12,0.5089,0.689,0
"3068",2003,153,7,363.8,16.28,0.5038,0.974,0
"3069",2003,153,8,437.71,18.645,0.5012,1.072,0
"3070",2003,153,9,452.51,19.165,0.5002,1.234,0
"3071",2003,153,10,359.54,19.68,0.5002,1.566,0
"3072",2003,153,11,141.21,17.71,0.5018,0.962,0
"3073",2003,153,12,136.39,17.905,0.5018,1.115,0
"3074",2003,153,13,272.5,19.07,0.5012,1.045,0
"3075",2003,153,14,262.22,20.17,0.5002,1.291,0
"3076",2003,153,15,224.63,20.27,0.4997,1.406,0
"3077",2003,153,16,194.54,20.54,0.4997,1.638,0
"3078",2003,153,17,82.13,19.785,0.4992,1.883,0
"3079",2003,153,18,59.26,18.83,0.4977,1.464,0
"3080",2003,153,19,18.43,18.37,0.4966,0.789,0
"3081",2003,153,20,0.65,17.55,0.4992,0.5,0
"3082",2003,153,21,0,16.57,0.5018,0.234,0
"3083",2003,153,22,0,16.515,0.4997,0.221,0
"3084",2003,153,23,0,15.535,0.5028,0.385,0
"3085",2003,154,0,0,13.77,0.5043,0.223,0
"3086",2003,154,1,0,12.825,0.5043,0.413,0
"3087",2003,154,2,0,11.815,0.5059,0.183,0
"3088",2003,154,3,1.11,11.575,0.5069,0.206,0
"3089",2003,154,4,23.15,13.175,0.5074,0.596,0
"3090",2003,154,5,66.58,13.935,0.5074,0.877,0
"3091",2003,154,6,152.78,14.865,0.5094,0.738,0
"3092",2003,154,7,167.6,15.86,0.5084,0.419,0
"3093",2003,154,8,175.56,16.64,0.5038,0.502,0
"3094",2003,154,9,106.85,16.76,0.5023,0.534,0
"3095",2003,154,10,125,16.09,0.5038,0.462,0
"3096",2003,154,11,215.47,16.22,0.5033,0.438,0
"3097",2003,154,12,187.13,16.585,0.5038,1.223,0
"3098",2003,154,13,345.93,18.165,0.5028,0.723,0
"3099",2003,154,14,210.37,19.43,0.5012,0.615,0
"3100",2003,154,15,225.84,19.63,0.5002,1.985,0
"3101",2003,154,16,250.1,19.96,0.4997,2.06,0
"3102",2003,154,17,217.6,20.135,0.4992,1.828,0
"3103",2003,154,18,91.02,19.775,0.4992,1.9,0
"3104",2003,154,19,22.87,18.325,0.4992,0.851,0
"3105",2003,154,20,1.02,16.815,0.5002,0.781,0
"3106",2003,154,21,0,15.495,0.5028,1.145,0
"3107",2003,154,22,0,14.655,0.5053,1.734,0
"3108",2003,154,23,0,13.67,0.5059,1.498,0
"3109",2003,155,0,0,12.895,0.5064,2.223,0
"3110",2003,155,1,0,12.47,0.5084,2.289,0
"3111",2003,155,2,0,12.47,0.5084,1.643,0
"3112",2003,155,3,2.32,11.165,0.5094,2.121,0
"3113",2003,155,4,28.43,10.13,0.511,1.351,0
"3114",2003,155,5,126.39,11.67,0.5094,1.217,0
"3115",2003,155,6,271.58,13.395,0.5089,1.834,0
"3116",2003,155,7,357.32,14.955,0.5079,2.285,0
"3117",2003,155,8,433.21,16.655,0.5059,2.332,0
"3118",2003,155,9,388.01,17.15,0.5059,2.479,0
"3119",2003,155,10,543.61,18.06,0.5053,2.883,0
"3120",2003,155,11,687.31,18.82,0.5023,2.994,0
"3121",2003,155,12,786.61,19.455,0.5023,3.087,0
"3122",2003,155,13,656.21,20.06,0.5018,3.006,0
"3123",2003,155,14,510.31,19.87,0.5023,3.232,0
"3124",2003,155,15,434.01,20.27,0.5018,2.562,0
"3125",2003,155,16,334.82,20.19,0.5012,1.945,0
"3126",2003,155,17,204.54,19.795,0.5012,2.374,0
"3127",2003,155,18,119.08,19.03,0.5007,1.917,0
"3128",2003,155,19,27.04,17.225,0.5012,2.211,0
"3129",2003,155,20,1.48,14.74,0.5043,1.702,0
"3130",2003,155,21,0,12.73,0.5069,0.651,0
"3131",2003,155,22,0,11.515,0.5084,0.491,0
"3132",2003,155,23,0,11.505,0.5089,0.745,0
"3133",2003,156,0,0,11.685,0.5094,1.255,0
"3134",2003,156,1,0,11.935,0.51,0.509,0
"3135",2003,156,2,0,11.8,0.51,0.5,0
"3136",2003,156,3,1.3,11.335,0.5105,0.666,0
"3137",2003,156,4,31.95,11.49,0.5094,0.657,0
"3138",2003,156,5,99.82,12.715,0.5094,0.67,0
"3139",2003,156,6,79.91,14.065,0.5084,1.217,0
"3140",2003,156,7,89.35,14.895,0.5069,1.489,0
"3141",2003,156,8,135.1,15.39,0.5064,2.194,0
"3142",2003,156,9,214.72,14.76,0.5069,2.115,0
"3143",2003,156,10,299.63,15.73,0.5048,1.823,0
"3144",2003,156,11,239.63,16.56,0.5053,1.989,0
"3145",2003,156,12,141.02,16.84,0.5053,2.079,0
"3146",2003,156,13,116.67,15.895,0.5059,2.683,0
"3147",2003,156,14,412.51,16.55,0.5064,3.328,0
"3148",2003,156,15,140,16.64,0.5064,3.355,0
"3149",2003,156,16,161.21,16.82,0.5038,2.902,0
"3150",2003,156,17,93.98,16.605,0.5033,2.972,0
"3151",2003,156,18,94.72,16.92,0.5043,2.5,0
"3152",2003,156,19,23.52,16.195,0.5048,0.991,0
"3153",2003,156,20,1.11,15.015,0.5064,0.481,0
"3154",2003,156,21,0,13.1771632937893,0.5069,0.709,0
"3155",2003,156,22,0,14.69,0.5079,0.762,0
"3156",2003,156,23,0,14.97,0.5069,0.579,0
"3157",2003,157,0,0,15.225,0.5074,0.643,0
"3158",2003,157,1,0,15.51,0.5074,0.685,0
"3159",2003,157,2,0,13.1771632937893,0.5064,0.385,0
"3160",2003,157,3,0.37,15.705,0.5059,0.657,0
"3161",2003,157,4,8.98,15.635,0.5059,1.704,0
"3162",2003,157,5,24.45,13.1771632937893,0.5069,1.396,0
"3163",2003,157,6,42.69,15.625,0.5064,1.398,0
"3164",2003,157,7,114.82,16.15,0.5064,1.634,0
"3165",2003,157,8,219.35,17.34,0.5033,1.96,0
"3166",2003,157,9,155.37,17.78,0.5012,1.777,0
"3167",2003,157,10,402.91,19.36,0.4982,2.089,0
"3168",2003,157,11,672.51,20.21,0.5002,2.23,0
"3169",2003,157,12,474.71,21.055,0.4987,2.33,0
"3170",2003,157,13,580.61,21.905,0.4972,2.428,0
"3171",2003,157,14,616.21,22.67,0.4946,2.283,0
"3172",2003,157,15,445.11,22.595,0.4941,2.291,0
"3173",2003,157,16,267.6,22.23,0.4915,2.011,0
"3174",2003,157,17,228.15,22.03,0.4905,2.004,0
"3175",2003,157,18,100.84,20.575,0.49,1.813,0
"3176",2003,157,19,28.71,19.07,0.4905,1.481,0
"3177",2003,157,20,0.93,17,0.4925,0.574,0
"3178",2003,157,21,0,16.01,0.4951,0.438,0
"3179",2003,157,22,0,15.345,0.4946,0.396,0
"3180",2003,157,23,0,14.575,0.4966,0.251,0
"3181",2003,158,0,0,13.545,0.4977,0.404,0
"3182",2003,158,1,0,13.585,0.5007,0.704,0
"3183",2003,158,2,0,13.36,0.4987,0.379,0
"3184",2003,158,3,0.1,13.23,0.5002,0.409,0
"3185",2003,158,4,9.63,13.195,0.5012,0.343,0
"3186",2003,158,5,13.89,13.045,0.5012,0.713,0
"3187",2003,158,6,31.58,12.55,0.5028,0.43,0
"3188",2003,158,7,111.95,12.705,0.5038,0.645,0
"3189",2003,158,8,297.13,14.355,0.5028,0.594,0
"3190",2003,158,9,289.63,15.905,0.5007,1.043,0
"3191",2003,158,10,429.51,17.42,0.4992,1.338,0
"3192",2003,158,11,374.35,17.955,0.4977,1.926,0
"3193",2003,158,12,399.21,19.095,0.4982,2.37,0
"3194",2003,158,13,542.11,19.285,0.4966,4.049,0
"3195",2003,158,14,249.82,15.705,0.4977,3.466,0
"3196",2003,158,15,343.06,17.035,0.4987,3.86,0
"3197",2003,158,16,308.61,16.055,0.5007,5.009,0
"3198",2003,158,17,263.43,16.445,0.4987,4.689,0
"3199",2003,158,18,92.41,15.58,0.5007,4.234,0
"3200",2003,158,19,27.04,14.645,0.5023,3.164,0
"3201",2003,158,20,2.5,13.14,0.5048,1.857,0
"3202",2003,158,21,0,12.585,0.5038,1.796,0
"3203",2003,158,22,0,11.74,0.5079,1.53,0
"3204",2003,158,23,0,11.275,0.5069,1.662,0
"3205",2003,159,0,0,10.61,0.5079,1.523,0
"3206",2003,159,1,0,10.715,0.5084,2.123,0
"3207",2003,159,2,0,10.17,0.5089,1.802,0
"3208",2003,159,3,3.43,9.745,0.511,1.123,0
"3209",2003,159,4,24.82,9.605,0.511,1.2,0
"3210",2003,159,5,132.13,11.115,0.5084,1.491,0
"3211",2003,159,6,289.26,13,0.5069,2.332,0
"3212",2003,159,7,405.81,14.39,0.5048,2.406,0
"3213",2003,159,8,526.61,15.78,0.5028,2.362,0
"3214",2003,159,9,504.31,16.945,0.5012,2.289,0
"3215",2003,159,10,551.01,17.575,0.5002,2.498,0
"3216",2003,159,11,539.91,18.395,0.5002,1.636,0
"3217",2003,159,12,613.21,19.115,0.4992,1.917,0
"3218",2003,159,13,649.51,19.7,0.4972,2.038,0
"3219",2003,159,14,596.91,20.305,0.4972,1.921,0
"3220",2003,159,15,485.81,20.965,0.4956,1.638,0
"3221",2003,159,16,346.67,20.875,0.4956,1.609,0
"3222",2003,159,17,193.71,20.215,0.4956,0.955,0
"3223",2003,159,18,76.95,18.59,0.4977,0.84,0
"3224",2003,159,19,22.13,17.07,0.5007,0.64,0
"3225",2003,159,20,1.21,15.655,0.5023,0.426,0
"3226",2003,159,21,0,14.87,0.5033,0.551,0
"3227",2003,159,22,0,14.175,0.5048,0.591,0
"3228",2003,159,23,0,13.555,0.5033,1.321,0
"3229",2003,160,0,0,14.005,0.5038,1.617,0
"3230",2003,160,1,0,14.07,0.5038,1.653,0
"3231",2003,160,2,0,14.515,0.5028,0.902,0
"3232",2003,160,3,0.37,14.605,0.5038,1.009,0
"3233",2003,160,4,12.87,14.625,0.5048,0.657,0
"3234",2003,160,5,49.08,15.115,0.5053,0.436,0
"3235",2003,160,6,49.82,15.655,0.5038,0.534,0
"3236",2003,160,7,85.37,16.265,0.5038,0.713,0
"3237",2003,160,8,160.65,16.84,0.5033,1.304,0
"3238",2003,160,9,127.97,17.19,0.5023,2.447,0
"3239",2003,160,10,331.85,18.21,0.5018,2.728,0
"3240",2003,160,11,633.21,19.895,0.4997,3.681,0
"3241",2003,160,12,311.39,20.62,0.4987,3.217,0
"3242",2003,160,13,488.01,21.145,0.4972,3.606,0
"3243",2003,160,14,471.01,21.5,0.4966,4.56,0
"3244",2003,160,15,551.01,21.83,0.4966,4.896,0
"3245",2003,160,16,268.71,20.89,0.4966,4.921,0
"3246",2003,160,17,136.85,19.685,0.4977,4.389,0
"3247",2003,160,18,51.58,19.125,0.4982,3.517,0
"3248",2003,160,19,29.26,17.945,0.5002,3.64,0
"3249",2003,160,20,3.06,16.4,0.5012,2.249,0
"3250",2003,160,21,0,14.825,0.5038,1.636,0
"3251",2003,160,22,0,13.645,0.5038,1.234,0
"3252",2003,160,23,0,12.735,0.5053,1.255,0
"3253",2003,161,0,0,12.425,0.5043,1.985,0
"3254",2003,161,1,0,13.005,0.5018,2.343,0
"3255",2003,161,2,0,12.285,0.5028,1.36,0
"3256",2003,161,3,4.08,12.08,0.5023,1.196,0
"3257",2003,161,4,36.02,12.685,0.5012,1.909,0
"3258",2003,161,5,127.69,13.87,0.4987,2.645,0
"3259",2003,161,6,274.72,15.21,0.4972,2.9,0
"3260",2003,161,7,325.74,16.165,0.4966,3.43,0
"3261",2003,161,8,407.31,17.36,0.4956,2.855,0
"3262",2003,161,9,514.01,17.845,0.4961,2.974,0
"3263",2003,161,10,612.51,18.49,0.4951,2.687,0
"3264",2003,161,11,720.61,19.525,0.4956,3.204,0
"3265",2003,161,12,434.71,19.845,0.4966,2.877,0
"3266",2003,161,13,322.78,19.47,0.4951,2.428,0
"3267",2003,161,14,428.81,20.41,0.4936,2.289,0
"3268",2003,161,15,232.32,20.225,0.4956,2.228,0
"3269",2003,161,16,236.3,20.355,0.4966,2.177,0
"3270",2003,161,17,105.56,19.4,0.4951,1.164,0
"3271",2003,161,18,93.52,19.415,0.4936,1.247,0
"3272",2003,161,19,16.58,17.525,0.4946,0.881,0
"3273",2003,161,20,1.76,15.45,0.4966,0.583,0
"3274",2003,161,21,0,13.955,0.4987,0.781,0
"3275",2003,161,22,0,12.635,0.4997,0.181,0
"3276",2003,161,23,0,12.08,0.5043,0.123,0
"3277",2003,162,0,0,10.96,0.5012,0.104,0
"3278",2003,162,1,0,10.36,0.5018,0.228,0
"3279",2003,162,2,0,10.655,0.5012,0.521,0
"3280",2003,162,3,2.13,10.925,0.5018,0.374,0
"3281",2003,162,4,28.34,11.5,0.5007,0.347,0
"3282",2003,162,5,66.48,12.66,0.4987,0.477,0
"3283",2003,162,6,124.91,13.93,0.4992,0.964,0
"3284",2003,162,7,230.84,15.675,0.4946,1.498,0
"3285",2003,162,8,476.21,17.625,0.4946,2.334,0
"3286",2003,162,9,488.81,19.015,0.4972,2.428,0
"3287",2003,162,10,556.91,19.39,0.4936,2.447,0
"3288",2003,162,11,776.91,20.145,0.4925,2.917,0
"3289",2003,162,12,448.81,20.145,0.492,3.204,0
"3290",2003,162,13,568.81,20.98,0.492,2.798,0
"3291",2003,162,14,524.31,20.8,0.4915,2.726,0
"3292",2003,162,15,482.91,21.255,0.4915,2.83,0
"3293",2003,162,16,276.76,21.045,0.491,2.787,0
"3294",2003,162,17,227.78,20.92,0.4905,2.834,0
"3295",2003,162,18,104.91,19.835,0.4905,1.996,0
"3296",2003,162,19,23.24,17.995,0.4905,0.783,0
"3297",2003,162,20,1.76,15.26,0.4931,1.043,0
"3298",2003,162,21,0,13.12,0.4951,0.587,0
"3299",2003,162,22,0,11.32,0.4977,0.947,0
"3300",2003,162,23,0,10.11,0.4987,0.674,0
"3301",2003,163,0,0,8.595,0.5012,0.198,0
"3302",2003,163,1,0,7.3,0.5002,0.151,0
"3303",2003,163,2,0,6.98,0.5038,0.151,0
"3304",2003,163,3,3.15,6.03,0.5018,0.194,0
"3305",2003,163,4,35.37,7.49,0.5059,0.098,0
"3306",2003,163,5,123.61,10.395,0.5018,0.691,0
"3307",2003,163,6,266.67,13.395,0.4977,0.947,0
"3308",2003,163,7,400.61,15.29,0.4951,1.66,0
"3309",2003,163,8,519.91,16.855,0.4931,1.298,0
"3310",2003,163,9,626.61,18.065,0.4905,1.404,0
"3311",2003,163,10,701.41,19.415,0.4931,1.543,0
"3312",2003,163,11,731.81,19.94,0.4961,1.726,0
"3313",2003,163,12,727.31,20.45,0.4951,1.509,0
"3314",2003,163,13,682.91,21.225,0.4905,1.826,0
"3315",2003,163,14,600.61,21.6,0.4905,1.802,0
"3316",2003,163,15,484.31,21.63,0.489,1.679,0
"3317",2003,163,16,361.11,21.695,0.4874,1.46,0
"3318",2003,163,17,236.95,21.515,0.4874,1.266,0
"3319",2003,163,18,83.43,20.05,0.4879,0.843,0
"3320",2003,163,19,24.72,16.99,0.489,0.023,0
"3321",2003,163,20,1.39,13.065,0.491,0,0
"3322",2003,163,21,0.1,13.17,0.4931,1.153,0
"3323",2003,163,22,0,14.85,0.4925,1.306,0
"3324",2003,163,23,0,14.625,0.4925,1.206,0
"3325",2003,164,0,0,14.27,0.492,1.034,0
"3326",2003,164,1,0,14.085,0.4936,0.785,0
"3327",2003,164,2,0,13.855,0.4936,0.406,0
"3328",2003,164,3,0.56,13.235,0.4925,0.213,0
"3329",2003,164,4,11.95,13.23,0.4925,0.14,0
"3330",2003,164,5,52.13,14.25,0.491,0.502,0
"3331",2003,164,6,56.67,15.085,0.4915,0.523,0
"3332",2003,164,7,130.84,15.89,0.49,1.164,0
"3333",2003,164,8,177.87,16.675,0.4905,1.155,0
"3334",2003,164,9,476.21,18.62,0.4915,2.043,0
"3335",2003,164,10,568.01,20.12,0.4931,2.451,0
"3336",2003,164,11,661.41,21.09,0.49,2.609,0
"3337",2003,164,12,489.51,21.345,0.4895,1.911,0
"3338",2003,164,13,404.31,21.89,0.4884,1.896,0
